topic,correct_ending,incorrect_ending,sentence_1,sentence_2,sentence_3,sentence_4
Socio-religious aspect of life,Mang Udin ngarasa bungah tiasa ngabantosan warga kampungna.,Mang Udin ngahasilkeun ubar ti apotek.,Mang Udin resep pisan kana ubar tradisional,Anjeunna sering ngumpulkeun daun-daunan jeung akar-akaran di leuweung,Ubar-ubar éta sering dipaké pikeun ngubaran warga anu gering,Warga kampung sering datang ka Mang Udin pikeun ménta ubar
Family Relationships,Masyarakat ngarasa bangga kana budaya sareng tradisi maranéhanana.,Masyarakat teu merhatikeun upacara éta.,"Dina upacara adat, masyarakat lembur ngumpul di alun-alun",Aya upacara adat nu dipingpin ku kokolot lembur,Sadayana hadir nganggo pakaian adat,Upacara lumangsung kalayan hikmat
Fisheries and Trade,Ema jadi pedagang lauk anu kasohor di pasar.,Ema mutuskeun pikeun jual sayuran.,Ema téh tukang dagang lauk di pasar,"Saban poé, anjeunna ngajual lauk seger ti nelayan",Ema sok ngajaga kabersihan lapak jualanana,Anu meuli lauk ti Ema sok loba
Pregnancy and Kids,Tradisi ieu dipercaya bisa ngajaga kasalametan orok jeung indungna.,Tradisi ieu dipercaya bisa ngajaga kasalametan sawah jeung kebon.,"Dina bulan ka tujuh kakandungan, aya tradisi ""Ngeyeuk Seureuh""",Tradisi ieu dilakukeun ku kolot pikeun ngadoakeun kandungan,Aya ritual khusus jeung parabotan adat,Ema jeung Bapa orok tiasa ngaraoskeun kahadean sareng tradisi ieu
Pregnancy and Kids,Kain gendongan mangrupakeun bagian tina budaya Sunda,Indung ngagunakeun kain gendongan pikeun belanja ka pasar,"Dina ngasuh orok, indung Sunda biasana ngagunakeun ""kain gendongan""",Kain ieu dipaké pikeun ngagendong orok dina dada,"Ku cara ieu, orok ngarasa aman sarta deukeut jeung indungna",Indung oge langkung gampang ngalakukeun pagawéan sehari-hari
Death,Éta kabiasaan di kampung pikeun nunjukkeun rasa sedih jeung hormat ka nu pupus.,Sakabéh warga kampung nari jeung nyanyi di penguburan.,Kang Darman ngadadak gering sarta teu lami pupus,Sakulawarga langsung ngumpul di imah kanggo ngalakukeun prosesi panguburan,Sadaya warga kampung babantu nyiapkeun sagalana pikeun panguburan,Baju hideung dipaké ku sakur anu hadir minangka tanda perkabungan
Wedding,Pakaian ieu ngagambarkeun keanggunan sareng kahormatan.,Pakaian ieu hartina aranjeunna asal ti desa.,"Dina upacara pernikahan Sunda, panganten lalaki bakal ngagem baju adat Sunda nu disebut pangsi",Panganten lalaki ogé bakal maké iket di sirahna,Pakaian ieu ngalambangkeun kasederhanaan sareng kabersihan,Panganten awéwé bakal maké kebaya sareng siger
Family Relationships,Tini ngajaga tradisi dagang keluargana,Tini hoyong dagang di luar negeri,Tini sok ngabantosan Emak ngajual hasil kebon di pasar,Emak sok ngajual sayur-sayuran jeung buah-buahan anu dipelak di kebon sorangan,Tini sok diajar kumaha cara ngajual jeung ngatur duit ti Emak,Tini hayang ngabantosan Emak ngurus kebon jeung dagang
Family Relationships,"Ku alatan éta, hubungan antar-warga jadi leuwih kuat.",Sadaya warga kapaksa cicing di imah.,"Dina kampung Garut, adat ngarak ka cai keur ngaraketan hubungan antar-kulawarga masih keneh diayakeun",Unggal kulawarga kudu ngirimkeun hiji anggota pikeun ngarak,Ieu acara diayakeun unggal taun dina bulan Muharam,Sadaya warga kampung ngiringan acara ieu
Religious Holiday,Arak-arakan lumangsung kalayan lancar jeung rame,Arak-arakan batal kusabab hujan,"Dina malem takbiran, warga kampung sok arak-arakan bari ngagedur bedug",Maranéhna asup ka mesjid jeung ngalakukeun takbiran babarengan,Ieu tradisi geus aya ti jaman kolot baheula,"Poe ieu, warga kampung geus siap-siap"
Family Relationships,Tatangga sok muji masakan Ibu Amih,Tatangga teu resep masakan Ibu Amih,Ibu Amih sok mantuan tatangga nu keur hajat,Ibu Amih ahli masak,"Lamun aya nu hajat, Ibu Amih sok nyiapkeun dahareun",Tatangga sok ngahargaan bantosan Ibu Amih
Religious Holiday,Barudak nganteurkeun dompet ka kantor RW,Barudak nyimpen dompet pikeun sorangan,"Salila bulan Ramadhan, barudak di kampung sok ngabuburit","Maranéhna maén di lapangan, maén bola, sareng maén kaulinan tradisional","Kadang-kadang, aya anu ngabantosan di dapur pikeun ngabagikeun takjil","Dina hiji poé, barudak manggihan dompet leungit"
Socio-religious aspect of life,Anak éta jadi cageur saatos Ujang maca mantra.,Ujang dipecat ku bosna kusabab ngagunakeun mantra.,Ujang percaya pisan kana kekuatan mantra Sunda,Anjeunna sering ngagunakeun mantra keur ngubaran jalma-jalma nu gering,"Hiji poé, batur sapagawéanana menta bantuan Ujang pikeun ngubaran anakna nu teu ngarasa sehat",Ujang maca mantra di hareupeun anak éta
Traditional Games,Ujang jeung Iwan kompak dina maén oray-orayan.,Ujang teu kungsi jadi nu dihareup.,Ujang jeung Iwan sering maén oray-orayan di lapangan balé desa,Kaulinan ieu merlukeun barudak boga kasabaran jeung kakuatan,Ujang sering jadi nu dihareup,Iwan sok milih jadi buntut
Daily Activities,Sari bungah lantaran bisnisna maju,Sari kesel jeung teu hayang ngolah deui,Sari resep ngumpulkeun daun sampeu di kebon,Anjeunna teras ngolah jadi kripik nu gurih,Kripikna sok dipeuncitkeun ka warung-warung sapanjang jalan,"Dina hiji waktos, aya nu mesen dina jumlah badag"
Daily Activities,Ibu Enok nampi bantuan ti warga sekitar,Ibu Enok ngantunkeun barang-barang belanjaanna di pasar,Ibu Enok sok nyebrang jalan ka pasar unggal isuk,Anjeunna sok mawa kantong belanja anu gedé,Ibu Enok sok meuli sayur-sayuran seger ti pasar,"Dina hiji waktos, kantong belanja na robek"
Daily Activities,Aranjeunna silih bantu beberesih nepi ka balongna jadi bersih deui,Aranjeunna mutuskeun pikeun ngojay di tempat séjén,Budi biasa ngojay di balong sakola unggal sore,Anjeunna sering ngajak barudak sakelas pikeun ngojay babarengan,"Sakali mangsa, balongna téh rada kotor",Budi jeung rerencangan mutuskeun pikeun beberesih balong
Wedding,Janur kuning jadi tanda yén aya acara pernikahan.,Janur kuning dipaké pikeun ngajaga panto tetep kabuka.,"Dina acara resepsi pernikahan Sunda, aya tradisi masang janur kuning di lawang panto",Janur kuning ieu simbolis pikeun kabagjaan sareng karaharjaan,Sadaya tamu nu datang bakal ngaliwat janur kuning ieu,Janur kuning oge dipercaya ngusir roh jahat
Fisheries and Trade,Pak Udin jadi kasohor minangka peternak lauk suksés.,Pak Udin mutuskeun pikeun ngala lauk di laut.,Pak Udin boga kolam lauk di tukangeun imahna,"Saban poé, anjeunna méré kadaharan ka lauk-laukna",Anjeunna ogé rajin ngabersihan kolamna,Hasil ternak lauk na dijual ka pasar
Death,Dedi ngarasa aya tanggung jawab gedé pikeun ngajaga kulawargana,Dedi ngarasa taya tanggung jawab pikeun ngajaga kulawargana,Dedi teu tiasa nyumputkeun rasa sedihna waktu indungna tilar dunya,Anjeunna nyarioskeun ka babaturanana yén anjeunna bakal ngalaksanakeun amanat indungna,Amanat éta téh pikeun ngajaga dulur-dulurna,Dedi jangji bakal ngalaksanakeun eta kalayan tanggung jawab
Traditional Games,Bentengan ngajarkeun Oji pentingna strategi jeung kerjasama,Tim séjén embung deui maén bentengan jeung tim Oji,Oji sok maén kaulinan bentengan di lapang bareng babaturanana,Aranjeunna ngabagi tim keur kaulinan,Oji sok jadi pamingpin timna,"Dina hiji turnamén bentengan, tim Oji meunang juara"
Traditional Games,Gatrik ngajarkeun Dedi pentingna akurasi jeung ketepatan waktu,Babaturanana teu resep deui maén gatrik kusabab Dedi sok meunang,Dedi sok maén gatrik jeung babaturanana di kampung,Maranéhanana nyieun alat gatrik ti kai urut,Gatrik sering dipaénkeun di lapang buruan,"Dina hiji turnamén, Dedi nyetak skor pangluhurna"
Art,"Ku kituna, Nia nyanyi kalayan éndah di radio lokal.",Nia milih teu datang ka radio sareng nyanyi di imah.,Nia resep pisan kana kawih Sunda,Anjeunna sering ngarekam suaranya keur nyanyi kawih,"Sakali mangsa, Nia diundang nyanyi di radio lokal",Anjeunna nuju latihan dina studio
Socio-religious aspect of life,Daun sirih sering dipaké dina pengobatan tradisional,Daun sirih dianggap teu boga khasiat ku warga,Neneh sering ngagunakeun daun sirih pikeun ngubaran panyakit,Anjeunna diajar ti kolotna ngeunaan khasiat daun sirih,Warga kampung sok datang ka Neneh pikeun menta bantuan pengobatan,Daun sirih dipercaya bisa nyageurkeun seueur panyakit
Family Relationships,Siti jadi pinter masak masakan Sunda,Siti teu resep masak deui,Siti sok ngabantosan indungna masak di dapur,Indungna Siti sering ngajar resep masakan tradisional Sunda,Siti resep diajar masak jeung indungna,Siti hoyong ngadeudeul kulinér Sunda
Fisheries and Trade,Asep ngajual laukna di pasar sarta meunang rejeki anu melimpah.,Asep mutuskeun pikeun nginum sagelas kopi.,Asep téh saurang nelayan di désa,"Saban énjing, anjeunna ngala lauk di laut",Saurang bakul di pasar sok meuli lauk ti Asep,"Sakali waktos, Asep meunang hasil laut anu loba pisan"
Socio-religious aspect of life,Dedi jadi pangaweruhna nambahan ngeunaan budaya jeung tradisi,Dedi jadi sieun tinggal di kampungna,Dedi sok ngadangu carita-carita mistis ti kolot-kolot di kampungna,Dedi jadi panasaran jeung hayang terang leuwih seueur,Dedi ngahadiran acara-acara adat jeung ritual di kampungna,Dedi nyatet sagala carita jeung pangalaman nu didéngé
Traditional Games,Maranéhanana jadi ahli maén egrang jeung sering meunang lomba.,Maranéhanana teu bisa maén egrang deui sabab jalanna diaspal.,Adang jeung Rina sok maén egrang di jalan kampung,Maranéhanana latihan tiap sore,Egrang téh kaulinan anu merlukeun kasaimbangan,Kadang-kadang maranéhanana ulu ka sawah
Traditional Games,Rina jadi pinter maén congklak jeung bisa ngéléhkeun Siti.,Rina jadi teu hayang maén congklak deui.,Siti jeung Rina sok maén congklak di bale-bale imah,Congklak téh kaulinan tradisional nu make papan jeung cangkang keong atawa batu,Siti sok ngéléhkeun Rina dina maén,Tapi Rina tetep resep diajar
Socio-religious aspect of life,Warga lembur jadi leuwih sehat berkat pangubaran Ibu Imas.,Ibu Imas nolak méré pangubaran ka warga.,Ibu Imas sok nyampurnakeun pangubaran tradisional pikeun warga lembur,Anjeunna ngagunakeun tumbuhan obat anu dipelak sorangan,Warga sering datang ka imahna menta pangubaran,Ibu Imas sok méré pangubaran kalayan ikhlas
Fisheries and Trade,Bapa na nyarankeun Asep meser obat pikeun ngubaran lauk-lauk éta,Bapa na ngajak Asep ka sawah,Asep nuju ngurus kolam ikan di kebon bapa na,Manehna rutin méré pakan jeung ngontrol kualitas cai di kolam éta,"Dinten ieu, Asep nempo aya sababaraha lauk anu gering",Anjeunna langsung nyaritakeun ka bapa na
Daily Activities,Ujang bangga ku manukna nu pangalusna di kampung.,Ujang teu resep ngurus manukna deui.,Ujang resep ngadu manuk di buruan,Unggal isuk anjeunna ngurus manukna,Ujang sok ngalatih manuk keur diadu,Manuk Ujang sok meunang lomba
Traditional Games,Ujang jeung Iwan jadi leuwih akur jeung babaturan.,Ujang jeung Iwan sering gelut bari ulin bakiak.,Ujang jeung Iwan sok ulin bakiak raksasa di lapang desa,Bakiak raksasa téh kaulinan tradisional nu dipaénkeun ku sababaraha urang dina hiji bakiak panjang,Maranéhanana kudu bisa ngatur langkah supaya bisa maju bareng,Kaulinan ieu ngajarkeun kekompakan jeung koordinasi
Death,Liang kubur dihias saé pisan ku warga.,Liang kubur henteu dipikaresep ku warga.,"Dina upacara pamakaman di gunung, aya tradisi ngagali liang kubur anu jero",Liang kubur ieu disiapkeun ku warga satempat,Liang kubur biasana dihias ku kembang jeung daun pandan,Ieu pikeun ngahormat ka anu geus pupus
Socio-religious aspect of life,Kulawarga Nining janten langkung raket lantaran ritual wedang jahe.,Kulawarga Nining milih nginum kopi instan tibatan wedang jahe.,Nining sering ngadamel wedang jahe pikeun kulawargana,Wedang jahe téh minuman tradisional anu dipercaya bisa ngangetkeun awak,"Unggal wengi, kulawargana ngariung sareng nginum wedang jahe babarengan",Nining ngaraos bagja ningali kulawargana ngarasa nyaman
Agriculture,Upacara adat ngajaga tradisi jeung rasa syukur ka alam,Gula aren dijual sacara rahasia ka pabrik luar negeri,"Dina usum ngijih, warga desa sok ngahasilkeun gula aren",Gula aren téh hasil tina sadapan tangkal kawung,Proses ngahasilkeun gula aren butuh ketelatenan jeung kasabaran,Warga desa sok ngayakeun upacara adat saacan ngamimitian sadapan
Pregnancy and Kids,Aya ngarasa terharu jeung syukur kana dukungan keluargana,Aya ngarasa kesel jeung teu hayang ngadamel upacara,"Dina upacara tingkeban, Aya jeung salaki na ngayakeun syukuran",Aya nu keur reuneuh salapan bulan,Keluargana datang jeung mawa hadiah,Aya ngarasa terharu jeung syukur
Traditional Games,Maranéhanana seuri babarengan sarta mutuskeun pikeun maén deui.,Adina ngambek sarta teu hayang maén deui.,Tini sareng adi na maén ucing sumput di kebon,Tini nyumput di tukang tangkal gedé,Adina néangan Tini ka mana-mana,"Akhirna, adina manggihan Tini"
Religious Holiday,Tradisi ieu nuluykeun warisan budaya jeung agama,Tradisi ieu diganti ku acara hiburan,"Dina Lebaran, aya tradisi nyalawat ka makam karuhun","Warga desa ngariung di makam, bareng-bareng maca tahlil jeung doa pikeun arwah karuhun","Saterusna, maranéhna ngabersihan makam jeung hatur nuhun ka karuhun",Ieu tradisi geus dilakonan ti jaman baheula
Religious Holiday,Lomba takbiran ngajarkeun warga kampung pikeun ngahiji dina kaagamaan.,Lomba takbiran ngajarkeun warga kampung cara ngadamel alat musik.,"Sateuacan Idul Adha, warga kampung sok ngadamel lomba takbiran",Lomba ieu diayakeun di alun-alun kampung,Sakabeh warga kalawan bungah ngiringan acara ieu,"Dina waktu takbiran, sora takbir ngagema di sakuliah kampung"
Wedding,Panganten lalaki sareng awewe ngaraos haru sareng syukur.,Panganten lalaki sareng awewe teu paham maksud upacara sungkeman.,Panganten lalaki sareng awewe ngalaksanakeun upacara sungkeman,Sungkeman téh minangka bentuk hormat ka kolot,Panganten ngucapkeun rasa nuhun ka kolotna,Kolot masihan doa sareng restu ka panganten
Art,Ujang hayang jadi musisi angklung anu terkenal,Ujang mutuskeun pikeun ngajual angklung-angkunganana sarta meuli drum,Ujang diajar maén angklung ti alit,Angklung teh alat musik tradisional anu dijieun tina awi,Ujang sering tampil dina acara sakola bari maén angklung,Guru-guru ngarasa reueus ka Ujang
Family Relationships,Andi jadi leuwih percaya diri jeung semangat dina maén bal.,Andi jadi teu resep maén bal kusabab kolotna sok ningali.,Andi sok maén bal di lapangan desa unggal sore,"Di dinya, manéhna babarengan jeung barudak kampung",Kolotna Andi sok ngadukung hobi anakna,Maranéhna babarengan ningali pertandingan Andi
Daily Activities,Engkus mutuskeun pikeun ngalaporkeun ka bapana sangkan timba bisa dibenerkeun.,Engkus mutuskeun pikeun mandi di walungan anu jauh ti imahna.,Engkus sok ngala cai di sumur pikeun mandi,Manéhna sok ngalakukeun ieu unggal isuk-isuk,"Tapi hiji dinten, timba sumurna pegat",Engkus teu bisa ngala cai
Fisheries and Trade,Bi Tati jadi salah sahiji padagang lauk anu kasohor di pasar.,Bi Tati kungsi ngalaman rugi gedé alatan laukna teu aya nu meuli.,Bi Tati mindeng ngajual hasil tangkapan laut ka pasar,Manéhna sok milih lauk anu pangsegerna pikeun dijual,"Hasilna, dagangan Bi Tati sok laris manis","Teu jarang, manéhna meunang pesenan ti warung-warung makan di sakuliah desa"
Art,Pamuda di kampung jadi ahli maén kacapi,Kacapi téh alat musik modéren ti luar negeri,Ki Biasa teh saurang ahli kacapi anu geus kondang di Jawa Barat,Anjeunna sering ngajarkeun cara maén kacapi ka pamuda di kampungna,Kacapi téh mangrupakeun alat musik tradisional Sunda anu penting pisan,Sora kacapi téh ngandung nilai seni anu luhur sarta sering dipaké dina upacara adat
Death,Ieu téh pikeun ngajaga kahormatan jenazah,Ieu téh pikeun ngahibur kulawarga anu duka,"Dina adat Sunda, ngurus jenazah kudu dilakukeun ku cara anu bener",Bade' nu lalaki anu ngurus jeung ngubur jenazah lalaki,Nu bikang nu ngurus jenazah bikang,Ieu téh éta aturan adat Sunda
Socio-religious aspect of life,Asep manggihan yén sora éta téh sora angin nu ngahiliwir dina daun.,Asep ngaleungit tanpa jejak di leuweung éta.,Asep téh mindeng ngadenge sora anéh di leuweung deukeut lemburna,Manéhna yakin éta sora téh sora jurig,Sora éta sok muncul saban waktu magrib,Asep mutuskeun pikeun ngadeuheus ka leuweung éta
Daily Activities,Tini ngajaga tradisi masak di hawu,Tini teu pernah masak deui,Tini sok masak sangu pikeun kulawargana unggal isuk,Anjeunna ngagunakeun hawu pikeun masak,Sangu anu diasakan ku Tini sok raos sareng ngahudangkeun napsu dahar kulawargana,Kulawargana ngadahar babarengan di dapur
Family Relationships,Asep jadi leuwih lancar dina basa Sunda jeung ngahargaan budayana,Asep mutuskeun pikeun ngomong basa Inggris waé,"Dina budaya Sunda, pentingna ngajarkeun basa Sunda ti alit ka barudak","Dina kulawarga Asep, kolotna sok komunikasi ngagunakeun basa Sunda",Asep diajar loba kecap-kecap anyar ti kolotna,Anjeunna ogé ngamimitian maca buku-buku dina basa Sunda
Traditional Games,Tim Asep jeung Wawan meunang maén galah alatan kekompakan,Aranjeunna teu bisa maén galah lantaran teu aya anu datang,Asep jeung Wawan maén galah di lapangan kampung,Aranjeunna ngajak babaturan séjén pikeun ngumpul,Maén galah téh butuh kekompakan tim,Aranjeunna latihan supados bisa meunang
Art,"Ku kituna, Dadan tiasa tari kalayan lincah di acara pernikahan éta.",Dadan milih teu datang ka acara pernikahan.,Dadan diajar jaipongan ti alit,Anjeunna sering tampil di panggung desa,"Sakali mangsa, Dadan diundang tari jaipongan di acara pernikahan",Anjeunna nuju latihan di balé desa
Pregnancy and Kids,Nyanyi pupuh ngajarkeun barudak budaya jeung kearifan lokal Sunda,Pupuh ngan bisa dinyanyikeun ku kolot wungkul,"Dina budaya Sunda, barudak sok diajarkeun nyanyi pupuh",Pupuh mangrupa lagu tradisional Sunda nu boga nilai-nilai moral,Kolot sok nyanyi pupuh babarengan jeung barudak,Tradisi ieu ngajarkeun barudak nilai-nilai kahirupan
Fisheries and Trade,Warga désa Citamiang ngareuah-reuah babarit unggal taun,Warga désa Citamiang ngajual hasil lautna ka kota,"Di désa Citamiang, aya tradisi babarit","Unggal taun, warga désa ngumpul di basisir pikeun nyieun upacara syukur ka laut",Maranéhna ngadahar babarengan jeung ngucapkeun doa pikeun hasil laut anu loba,Tradisi ieu geus aya ti jaman baheula
Death,Ieu minangka bentuk hormat ka nu maot.,Ieu minangka bentuk hukuman ka nu maot.,"Dina adat Sunda, waktos aya nu maot, awak kudu buru-buru diurus",Biasana awak diurus ku kulawarga terdekat,Teu leupas ti kembang rampé jeung minyak wangi,Sadaya prosés kudu beresih jeung rapih
Daily Activities,Maén di halaman téh jadi hiburan keur Rina jeung babaturanana,Rina teu aya babaturan maén,Rina sok maén di halaman saban sore,Anjeunna sok maén ucing sumput jeung babaturanana,"Sakapeung, Rina maén karet",Maranéhna sok seuri jeung gumbira
Art,Grup Dedi nampilkeun jaipong kalayan suksés di acara pernikahan.,Grup Dedi henteu tiasa hadir di acara pernikahan éta.,Dedi jeung grupna latihan jaipong unggal minggu,Jaipong téh tari tradisional anu geus dipikacinta ku rahayat Sunda,Grup Dedi sering diundang manggung di sababaraha acara,Salah sahijina manggung di acara pernikahan di lemburna
