topic,correct_ending,incorrect_ending,sentence_1,sentence_2,sentence_3,sentence_4
Fisheries and Trade,Asep ngan harita ngajual ikan deui ka pasar,Asep ngan harita ngajual ikan jeung nangtukeun duit hasil jualan,Asep ngajual ikan di pasar,Ikan nu dipaké Asep teh ikan mas,Ikan masna geus digaransi halal,Asep geus ngajual ikan jeung hasilna lumayan
Socio-religious aspect of life,Teteh nyaritakeun ka nu boga waktos,Teteh teu boga waktos,Teteh resep ngarasa sehat,Teteh ngarasa anu henteu bener,Teteh ngarasa lila jeung lila,Teteh ngarasa sakit jeung henteu resep ngadegkeun
Fisheries and Trade,"Asep teu acan nolak lamun aya nu ngajualkeun tanah, alatan usahana bakal leuwih maju.","Asep nolak lamun aya nu ngajualkeun motor, alatan ogé geus boga.","Asep teh anak nu geus kawin, di hareupna geus boga usaha jualan ikan di pasar",Ikan nu dipasarkeun Asep geus dikenal ku warga salaku nu seger jeung henteu asin,Asep ngahareupkeun modal nu leutik pikeun nambah ukuran usahana,Asep sok nolak lamun aya nu ngajualkeun rumah
Art,Anjeunna parantos ngajual ka jalma nu boga duit.,Jalma nu teu boga duit mah ogé teu boga seni.,Ade sok ngajual seni lukis di jalma,Anjeunna geus ngajual sakali-sakali ka jalma nu geus boga,Anjeunna parantos ngajual ka jalma nu teu boga,Jalma nu teu boga mah teu boga duit
Agriculture,"Ujang ngahijikeun padi jeung ngabangun pangalaman, hasilna subur.","Ujang teu boga pangalaman dina hiji padi, hasilna teu bener.",Ujang ngahijikeun sawah anu luas,Ujang ngahijikeun padi,Ujang milarian taya anu hade,Ujang ngahasilkeun panen anu subur
Art,Deni mangka ngarasa resep ngadaharakeun kecap.,Deni teu resep ngadaharakeun kecap.,Deni hoyong ngalatih kecap,Deni teu resep ngadaharakeun kecap,Deni ogé teu resep ngabaca resep kecap,Deni geus ngarasa lieur
Art,Raka teu boga kacapi nu anyar,Raka teu boga kacapi,Raka harita ngiringan kacapi,Raka méré kacapina ka kawan sakelasna,Raka ogé méré kacapina ka guru musik,Kacapina Raka patali
Wedding,"Dani ngadukung Gita ngabangun karirna di Jakarta, tapi Gita teu bisa ngabokosan tanpa ijin abahna.","Dani ngadukung Gita ngabangun karirna di Jakarta, tapi Gita teu bisa ngabokosan tanpa Dani.",Gita geus diputuskeun ku Dani,Dani ngadukung Gita ka Jakarta,Gita teu bisa nyaho kudu ngomongnaon ka abahna,Gita bener-bener hayang ngabangun karirna di Jakarta
Traditional Games,Naya ngajadikeun wayang golek nu teu bener jeung ngarasa tiasa ngajadikeun wayang golek nu bener.,Naya ngajadikeun wayang golek nu bener jeung ngarasa tiasa ngajadikeun wayang golek nu teu bener.,Naya ngajadikeun wayang golek,Naya ngajadikeun wayang golek jeung kayu,Naya ngajadikeun wayang golek nu bagus,Naya ngajadikeun wayang golek nu teu bener
Art,Ujang mangka ngarasa resep ngadaharakeun panembung.,Ujang teu resep ngadaharakeun panembung.,Ujang hoyong nyieun panembung,Ujang teu resep ngabaca panembung,Ujang ogé teu resep ngadaharakeun panembung,Ujang geus ngarasa lieur
Agriculture,Soni ngajaga tradisi jeung ngahijikeun leuwih loba taneman.,Soni jadi leuwih teu boga wanci.,Soni ngeunaan tradisi ngahijikeun taneman,Soni ngahijikeun taneman di kulon imah,Soni ngahijikeun taneman dina sababaraha wanci,Soni ngarawat taneman jeung bener
Death,Sarifah geus ngadahar acara ngabogaan papakéan manéhna.,Sarifah geus ngadahar acara ngadahar papakéan manéhna.,Sarifah ngajaga papakéan manéhna jeung bener,Sarifah geus ngabogaan papakéan manéhna ku cara nu bener,Sarifah geus ngajaga papakéan manéhna sarta ngabogaan ku cara nu bener,Sarifah teu bisa ngadahar acara ngadahar papakéan manéhna
Agriculture,Ujang bisa ngajual hasil panenna jeung ngabanggakeun desana.,"Ujang ngarasa kecewa, hasil panenna teu bisa ngabanggakeun desana.",Ujang geus ngarancang ngahijineun tanahna,Anjeunna ngajadikeun tanahna jadi sawah jeung ngajaga sawah ti sabulan katukang,Sawahna geus wangun jeung siap dipanen,Ujang geus ngahasilkeun panen nu leuwih banya
Food,Ratih ngarencanakeun ngahijikeun resepna pikeun ngajual kueh.,Ratih teu boga rencana ngahijikeun resepna.,Ratih boga hobi nyieun kueh jeung boga anu anu leuwih ti 100 resep,Anjeunna nyieun kueh sablay jeung nyieun video anu dipajang di medsos,Ratih ngarencanakeun ngahijikeun resepna ka sadayana,Anjeunna boga rencana ngajual kuehna
Food,Ucu ngajual baso tahu jeung bumbu anu leuwih enak.,Ucu ngajual baso tahu jeung baso tahu.,Ceu Ucu ngajual baso tahu di warungna,Ucu ngajual baso tahu jeung sambel,Ucu ngajual baso tahu jeung jeruk,Ucu ngajual baso tahu jeung bumbu anu leuwih enak
Traditional Games,Lilis ngiringan kawedanan jeung kawedanan jeung kagok.,Lilis ngiringan kawedanan jeung kawedanan jeung kacapruk.,Lilis teh budak nu resep ka seni rupa,"Dina acara kawinan, Lilis ngiringan kawedanan jeung kawedanan","Dina acara kawedanan, Lilis ngiringan kawedanan jeung kawedanan",Lilis teh tiasa ngiringan kawedanan jeung kawedanan
Daily Activities,"Asep nempo ku leungitna, ngarasa aya nu leungit di lumpang.",Abahna Asep teu ngarasa aneh.,"""Aya nu aneh di imah",""" Asep ceuk kana éta pas nyamper ku Abahna","Abahna Asep di dapur, ngawengku kéupas sayur","""Apa nya?"" tanya Abahna"
Family Relationships,"Tantan jeung Tini ngahaturkeun undangan ka sadaya sanak saudara, ngabangun hubungan jeung ngajaga tradisi.","Tantan jeung Tini teu ngabantuan ka sanak saudara, anjeunna henteu ngarasa perlu ngahaturkeun undangan.",Tantan jeung Tini ngahaturkeun undangan kawinan kana sadaya sanak keluarga,Anjeun boga tradisi ngahaturkeun undangan ka sanak saudara,Tantan jeung Tini ngahaturkeun undangan jeung béréan ka sadaya sanak saudara,Anjeun ngahaturkeun undangan ka sadaya sanak saudara
Wedding,Ratih ngarombongan undangan jeung ngarombongan tanggal kawinan.,Ratih jadi kudu ngarombongan sakabeh tetabuhan kawinan.,Ratih jeung sangkuyna geus nyiapin sakabeh tetabuhan kawinan,Undangan geus dirékeun ku jalan online jeung offline,"Nu ngajadikeun panungtungan, aya nu salah ngaromokkeun tanggal kawinanna",Ratih jadi kudu ngarombongan undangan
Food,Asep geus nganjeunkeun Dadang jadi lalayatna,Dadang teu katingali lalayatna Asep,Asep jeung Dadang teh hobi ngalari,"Upami teu lari, badanna henteu enyaéta",Asep jeung Dadang mah geus sahabatan ti leuleutik,"Aya kalana, Dadang ngajadikeun Asep jadi lalayatna"
Daily Activities,Nining geus ngan buka jendéla jeung pintu dapur.,Nining ngabuka jendéla jeung pintu dapur.,Nining teh tiasa ngadahar di dapur,Nining ngarasa anu jero dapur teh panas,Nining ngabuka jendéla dapur sareng ngabuka pintu dapur,Nining geus ngarasa hawana sapérti di luar
Family Relationships,Asep jadi harti pisan kana pamina sarta tetanggana.,Asep leungit ku pamina sarta ditinggal ku tetanggana.,Asep geus ngajaga toko familina,Asep ngarasa kudu ngabuktiin diri kana pamina,Asep niat nyiapin barang-barang anyar pikeun toko,Asep ngan oge ngajaga hubungna jeung tetangga
Religious Holiday,Dadan bakal ngajadikeun ibadah nu leuwih teu cicing deui.,Dadan teu bisa ngajadikeun ibadah nu leuwih teu cicing.,Dadan ngahaturkeun ka emana yainyieun ngalungkeun,Dadan geus ngajadikeun keputusan ka emana,"Emanna Dadan keur ngajawab ""hayu atuh""",Dadan geus ngajadikeun rencana ngalungkeun jeung ibadahna
Traditional Games,"Ratih jeung Rini putus main, terus ngajak kawan-kawan na main bareng.","Ratih jeung Rini jadi salengak-lesungut, terus teu main deui.","Ratih jeung adinya, Rini, main gobak sodor","Ratih jadi penjaga, Rini jadi pemain","Rini keur ngagobak, tapi Ratih ges sodor","Rini teu bisa ngagobak, jadi Ratih jeung Rini salengak-lesungut"
Death,Rara bisa ngahaturkeun rasa sedihna,Rara teu bisa ngahaturkeun rasa sedihna,Rara geus ngarasa kacida sedih,Rara geus ngarasa teu sedih,Rara geus ngarasa sedih,Rara ngahaturkeun rasa sedihna
Pregnancy and Kids,"Siska ngabantosan orokna, ngadamelkeun nu luhur.",Siska ngarasa luhur.,Siska ngarasa kagum ka urang saterusna,Siska ngarasa anu bener,Siska teu ngarasa bener,Siska ngarosa teu bener
Religious Holiday,Karunia jeung kulawargana ngarasa sumanget jeung ngahaturkeun pangucap atuh nuhun ka Hyang Widhi pikeun rahmatna.,"Karunia jeung kulawargana teu aya nu ngahaturkeun pangucap atuh nuhun ka Hyang Widhi, anu penting upacara diwalikan jeung banten dipaké.","Éta ari Galungan, Karunia jeung kulawargana ngahadiapkeun upacara adat",Anjeunna ngadamel sesajen jeung banten pikeun ngahaturkeun pangucap atuh nuhun ka Hyang Widhi,Sababaraha jam mangka upacara diwalikan ku ngahaturkeun pangucap atuh nuhun ka Hyang Widhi sarta ngajalan ngagunakeun sesajen,Anjeunna jeung kulawargana ngahadiapkeun upacara jeung henteu loba banten
Art,"Rama ngiringan kaanggoan anjeunna anu keneh, nembe nyaho yén anjeunna teu kudu ngalupahkeun budayina.",Rama ngajual kaanggoan anjeunna anu keneh ka tukang barang lawas.,Rama kenging ka imah lami,Anjeunna ngiringan kéngingan masa kanak-kanak,"Dina imah lami, anjeunna ngabuka kotak nu isina barang-barang lawas",Anjeunna nempo kaanggoan anggo silat anjeunna nu keneh
Death,"Yaya ngadaharakeun bapa na jeung baju idung-idungan, ngabantos ka nu patang, saperti tradisi urang Sunda.","Yaya ngadaharakeun bapa na jeung baju nu teu hade, alatan teu boga baju idung-idungan.",Yaya geus ngalebetkeun bapa na,Yaya geus ngadaharakeun bapa na,Yaya geus ngadaharakeun bapa na jeung baju idung-idungan,Yaya geus ngadaharakeun bapa na jeung baju nu teu hade
Fisheries and Trade,Asep ngarasa bangga jeung boga nu loba duit.,Asep teu boga nu patali pikeun ngajual ikan.,Asep teh juru jual nu loba boga,Anjeunna boga nu loba ikan di kolamna,"Nu hade, anjeunna teu boga nu patali pikeun ngajual",Asep geus ngajual ikan jeung nu loba duit
Agriculture,Dika ngajaga tradisi keluarga.,Pohonna teh pohonna favorit Dika.,Dika ngahijikeun ka ladang sareng bapa,Bapa Dika ngajaga hiji pohon nu luhur,Pohonna teh pohon nu disakralkeun ku bapa Dika,Dika ogé ngajaga pohonna
Wedding,Dika ngajak kakana ka kondangan di luar kota,Dika hareup ka rumah sadayana undangan di Bandung.,Dika ngajak pisan kakana ka kondangan,Anjeunna ngajadikeun acara kawinan di luar kota,Dika ogé ngajadikeun acara kawinan jeung adat-adat Sunda,Anjeunna hareup ka rumah sadayana undangan
Food,Iceu ngiringan ka warung es cendol.,Iceu ngiringan ka warung teh botol.,Iceu hareup ka warung nasi timbel,Iceu ogé hareup ka warung anu jualan sayur asem,Iceu meser sayur asem jeung nasi timbel,Iceu ngarasa anu sayur asemna geus kadaharan
Religious Holiday,Tika ngabersihkeun imah sareng kaka jeung bapa salami hari Lebaran.,Tika teu resep ngabersihkeun imah.,Tika ngajarkeun bantuan keur ngabersihkeun imah,Tika ngajumputan sapu jeung pel,Tika ogé ngajumputan sabun jeung spons,Tika ngabersihkeun imah bareng kaka sakabéh anggota kaluarga
Fisheries and Trade,Ujang geus ngajual lele anu dipiara ku anjeunna.,Ujang teu boga lele.,Ujang boga sawah,Sawahna geus ngahasilkeun panen nu lumayan,Ujang geus ngajual padi di pasar,Ujang ogé geus ngajual lele
Wedding,Tati ngabogaan panonpo anu teu bener.,Tati ngahaturkeun panonpo anu bener.,Tati ngarasa teu percaya dina panonpo,Tati nolak jeung ngabogaan panonpo,Tati geus ngarasa teu bener dina panonpo,Tati ngabogaan panonpo dina acara kawin
Socio-religious aspect of life,Deni ngarasa bahagia alatan acara anu didalekeunna sukses.,Deni ngarasa teu acan puas alatan warga teu acan tumuwuh.,"Deni ngajadikeun hiji acara ""ngalayah"" ka anakna",Deni ngundang sakabéh warga nu kungsi ka acara anu diaduk-aduk ku bapa mesjid,Deni ngajadikeun acara anu boga tujuan ngajadikeun silaturahmi antar warga,Warga nu tumuwuh ka acara anu dirayakeun ku Deni
Agriculture,Asep jeung temanna ngarasa ngagaduhkeunkeun kokolot nu ngabénér.,Asep jeung temanna ngarasa saperti aya nu anyar di sawah.,Asep jeung temanna ngahijian ka sawah,Asep ngarasa saperti aya nu anyar di sawah,Anjeunna nempo ka tamiénna,Tamiénna Asep nempo ka seueur kokolot nu ngabénér
Daily Activities,Tantan ngan dagang di pasar.,Tantan dagang di pasar.,Tantan ngarasa harupat ka pasar,Tantan nyiapin barang-barang dagangna,Tantan ngarasa henteu boga pangalaman dagang,Tantan ngarasa teu boga percaya diri
Socio-religious aspect of life,Uwa Nining ngarasa heseun ngadaharakeun parabotna sarta ngarasa kagum ka Uwa Karta.,Uwa Nining teu boga parabot ti Uwa Karta.,Uwa Karta nganjang ka umah Uwa Nining,Uwa Karta bawa parabot nu diwarisi ti Uwa Nining,Uwa Karta nganjang ka umah Uwa Nining keur ngabagikeun parabotna,Uwa Nining ngarasa heseun ngadaharakeun parabotna
Food,Sinta teu boga dagangana saterusna.,Sinta teu boga dagangana sareng.,Sinta geus ngajual gorengan di pasar,Sinta geus nyiapin anu teu kurang,Sinta geus ngajual tadi pagi,Sinta teu boga dagangana
Traditional Games,Egrangna geus dipaké ka acara budaya.,Egrangna geus dipaké ka acara olahraga.,Ani jeung Ica tiasa main egrang,Egrangna geus dipaké ti bambu,Egrangna sok dipaké main ka lapang,Egrangna dipaké main ka jalan raya
Food,Uwa Nining langsung ngomong ka dulurna yén manéhna teu bakal nginum leupeut deui.,Uwa Nining geus nginum leupeut deui.,Uwa Nining geus ngajieun leupeut,Uwa Nining ngarasa kagetan jeung nu nginumna,Uwa Nining geus nginum leupeutna,Uwa Nining geus ngarasa lila jeung pusing
Wedding,"Iwa geus salah kamar, teu aya nu ngamumule.",Iwa geus nyampeun ka tempat kawinan jeung baju nu teu cocog.,"Sapanjang jalan ka tempat kawinan, Iwa teu bisa ngarasa nyaman","Bajuna teu pas, loba pisan",Iwa keur parantos ka kamar kecil,Iwa parantos ka kamar nu teu bener
Food,Asep teu parantos moal ngulang tesna.,Asep ngadahar janten juru masak.,Asep boga cita-cita janten juru masak handal,Asep ngajalan tes masuk sekolah boga,Asep teu lulus tesna,Asep kecewa tur putus asa
Religious Holiday,Ujang ngajadikeun saruping pikeun ngajaga kaayaan.,Ujang ngajadikeun saruping pikeun ngarasa boga.,Ujang ngajadikeun saruping dina ngadahar,Ujang ngarasa bangga sareng kitu,Ujang meunang pujian ti sanésna,Ujang jadi geus ngadahar jeung loba
Death,Dadang buta warna.,Dadang boga kéngkolan jeung boga kéngkolan anu leutik.,Dadang teu bisa ngabedakeun warna putih,Dadang geus ngalaman kalainan ti manéhna leutik keneh,Dadang sedih ngeunaan kalainan anu dideritana,Dadang teu tiasa ningali warna sacara jelas
Family Relationships,Raka ngajaga hubungan jeung keluarga besarnya.,Raka teu boga hubungan jeung ponakanna.,Raka boga dua kaka,Kaka na nu gede geus nikah jeung boga anakeun,Raka resep jeung ponakanna,Raka hayang ngajalan ka imah kaka na
Traditional Games,Tini ngajarkeun ka urang lain di waktu luang.,Tini teu boga waktu pikeun ngajarkeun.,Tini mahir main egrang,Tini ogé ngajarkeun ka kawan-kawan,Tini geus ngajarkeun ka sadaya kelas,Tini teu boga waktu leutik
Family Relationships,Ujang ngahadukkeun rasa kangenna ka bapa-ibingna sarta hayang ngabales kabasa,Ujang teu acan kangen jeung bapa-ibingna sarta geus lupa kana janji panganteurna,Ujang geus panganteur ka Bandung,Ujang geus teu nempo bapa-ibingna teu kalayan sapuluh taun,Ujang ngahadukkeun pangalaman masa kecinna,Ujang hayang ngabales kabasa kana bapa-ibingna
Traditional Games,"Naya jeung kawasna ngalakonkeun wayang golek jeung kulawargana, ngahaturkeun pagelaran wayang golek ka sadaya.",Naya jeung kawasna teu acan ngalakonkeun wayang golek jeung kulawargana.,"Ti leutik keneh, Naya resep ngalakonkeun wayang golek",Anjeunna ngalakonkeun wayang golek sareng kawasna,Anjeunna ogé ngalakonkeun wayang golek jeung kulawargana,Anjeunna ogé ngalakonkeun wayang golek jeung kawasna sareng kulawargana
Food,Anjeunna ngarencanakeun nyieun buku resep jajanan pikeun anakeuna.,Anjeunna teu boga resep nu patali jeung jajanan anjeunna.,Indungna Ade ngajual jajanan sareng kueh basah di pasar,Anjeunna boga warung di pasar nu leuwih ti 20 taun,Jajanan anjeunna jadi salah sahiji jajanan nu laku di pasar,Anjeunna boga jeroan warung anu ngeunaan resep jajanan
Daily Activities,Murid-murid nambah wawasan nu bener tina alam,Murid-murid langsung ngajalan ka gunung tanpa persiapan,"Ieu hari Sabtu, Guru Geografi ngajadwalkeun anak didikna pikeun ngalaksanakeun pengamatan di alam",Murid-murid geus ngahijikeun alat-alat anu dipaké pikeun ngukur suhu jeung kelembapan,Guru jeung murid langsung ngajalan ka Gunung Tangkuban Parahu,Guru jeung murid ngalaksanakeun pengamatan alam
Death,Asep geus ngalaman alergi ka bau kéngkol.,Asep leuwih resep jeung bau kéngkol.,Asep teu resep jeung bau kéngkol,Asep langsung ngarasa pusing jeung mual,Asep geus ngalaman kalainan ti manéhna leutik keneh,Asep ogé geus ngarasa henteu resep jeung bau kéngkol
Traditional Games,Galuh jeung temenna ngajual rencang-rencangna di pasar seni.,Galuh jeung temenna ngajual rencang-rencangna di pasar modal.,Galuh jeung temenna nyiapin rencang-rencang,Galuh ngaharepan bisa ngajual hasil karya rencang-rencangna,Galuh jeung temenna ngaharepan bisa ngumpulkeun duit sarta ngajualna di pasar,Galuh jeung temenna nyiapin rencang-rencang jeung tikar
Art,Raka ngiringan yén anjeunna kudu ngajaga tradisi nu aya di Sundanese.,Raka ngajual kaanggoan anjeunna ka pasar loak.,Raka ngarasa kudu ngajalan ka hiji tempat nu tiasa ngajaga tradisi,Anjeunna ngiringan ka imah lami anjeunna,Anjeunna nempo kaanggoan anggo tari jaipongan anjeunna,Anjeunna ngiringan kéngingan masa kecil anjeunna
Art,Karunya geus ngajaga nu kudu jeung bener.,Karunya teu ngajaga nu kudu.,"Karunya, ieu éta nu ngajaga nu kudu",Karunya geus ngarasa kacida pentingna nu kudu,Karunya geus ngajaga nu kudu,Karunya geus ngaboga
Pregnancy and Kids,Teteh henteu boga rasa nu lila,Teteh boga rasa nu lila,Teteh henteu tiasa ngarasa teh,Teteh nyaingkeun tehna ku teh geus diulek,Teteh kudu ngarasa tehna pikeun ngabedakeun,Teteh teu boga rasa nu lila
Art,Yaya ngarasa seneng bisa ngabantu ngadaharakeun budaya sunda.,Yaya ogé geus ngajarkeun angklung ka budak-budak nu langkung geus.,Yaya geus langkung geus main angklung,Yaya boga angklung nu dipaké ti mangka,Yaya ogé geus ngajarkeun angklung ka budak-budak lain,Yaya ngarasa bangga bisa ngadaharakeun seni tradisional
Pregnancy and Kids,Sinta ngarasa bangga jeung anakeuna nu geus bisa ngomong.,Sinta geus leuwih teu resep ngurus anakeuna.,Sinta teu boga pengalaman ngadamel anak,Sinta geus parantos ngelahirkeun anakeuna,Sinta teu boga ide cara ngurus anakeuna,Sinta nyoba ngajarkeun anakeuna ngomong
Art,Budi ngagambarkeun karya seni di museum,Budi teu boga duit.,Budi ngarancang ka Bandung,Budi ngan harita ka museum,Budi ngajalan ka museum geologi,Budi teu boga wanci
Religious Holiday,...teu lamun warga geus siap jeung ngarencanakeun acara.,"...hari raya, nu geus dijieun sedekah bumi taun kamari.",Abah jeung Emak geus ngajadikeun sedekah bumi,Abah ogé geus ngahaturkeun pangalapna ka warga,Warga geus ngarapatkeun pangalapna jeung ngarencanakeun acara sedekah bumi,Sedekah bumi bakal dijieun di
Religious Holiday,Yanti ngiringan jeung sadayana kolotna ngajaga tradisi ngabangun ka masjid sababaraha poé dina,Yanti teu ngiringan jeung sadayana kolotna,"Ti kolot, Yanti geus diajar dina kolotna yén anjeunna kudu ngabangun ka masjid sababaraha poé dina",Yanti ngiringan jeung sadayana kolotna ka masjid,Yanti ngiringan jeung sadayana kolotna ngabangun ka masjid,Yanti ngiringan jeung sadayana kolotna ngajaga tradisi ieu
Food,Asep jeung temenna ngadahar di imah saprakna Asep boga duit,Asep jeung temenna teu ngadahar di warung saprakna Asep teu boga duit,Asep nganjang ka imah temenna,Asep ngajak temenna rék ngadahar bareng,Asep jeung temenna ngadahar di warung,Asep jeung temenna ngadahar di imah
Traditional Games,Indra jeung timna jadi juara dina kompetisi gobag sodor tingkat kabupaten.,Indra jadi juara dina kompetisi sepak bola tingkat kabupaten.,Indra teh hobi main gobag sodor,"Domasan, anjeunna ngajadikeun lapang tumuwuh di sakola",Anjeunna ngahijikeun hiji tim nu kudu maen gobag sodor,Timna ngalatih dina sabenaptu
