topic,correct_ending,incorrect_ending,sentence_1,sentence_2,sentence_3,sentence_4
Religious Holiday,"Lili ngarasa teu adil, tapi Lili terus ngelaksanakeun puasa.",Lili ngeunaan makanan favoritna ku sabab teu kuat tahan lapar.,Lili ngarasa teu nyaman nalika nyaéta bulan puasa,Lili teu bisa ngeunaan makanan favoritna,Lili sadar yén puasa nyaéta kewajiban pikeun umat Muslim,Lili mikir yén puasa teu adil
Religious Holiday,Dina ngagunakeun baju anyar di hari raya Idul Fitri,Dina ngasih baju anyar ka adikna,Dina hayang make baju anyar pikeun Idul Fitri,Dina ngaresep baju anyar dina warung jahit,Dina ngukur baju anyar di warung jahit,Dina hayang kelihatan cakep di hari raya
Traditional Games,Anak-anakna gembira sarta ngalakukeun aturan main Congklak.,Anak-anakna ngatur meja pikeun ngertobat jajanan.,Nenek geus balik ti pasar tradisional,Nenek ngabawa beuki buah-buahan jeung sayuran pikeun dijadikeun jajanan khas Sunda,Nenek geus ngolah jajanan kasebut ti geus tiasa dihidangkan,Nenek ngajak anak-anakna pikeun maén Congklak
Fisheries and Trade,Anak-anakna ngajardi Ibu jualan di pasar,Ibu teu hayang ngajak anak-anakna ke pasar,Ibu jualan ikan di pasar tradisional,Ibu geus ngadamel hubungan anu kuat jeung para pelanggan,Ibu ngasih harga khusus ka pelanggan anu setia,Ibu geus ngajak anak-anakna pikeun bantu jualan di pasar
Traditional Games,Kiki ngajak kanca-kancanana pikeun maén engklek bareng-bareng.,Kiki ngadamel gambar engklek dina kertas.,"Dina waktu luang, Kiki geus sok maén engklek",Kiki maén engklek di lapangan luas,Kiki ngumpulkeun batu-batu kuit,Kiki ngajak
Art,Udin hayang terus ngembangkeun bakatna di bidang sastra Sunda.,Udin teu hayang nulis pantun deui di acara-acara formal.,Udin ngarasa bangga waktu bisa nulis pantun di acara pawiwahan kakaknya,Udin ngarasa gugup waktu nulis pantun di hareupeul urang nu aya dina acara,Udin ngarasa lega waktu pantun nu ditulisna disambut aplaus,Udin ngajiarkeun pantun ka teman-temanna
Wedding,Acara ngunduh mantu jadi simbol rasa syukur ka Tuhan.,Acara ngunduh mantu teu dihatiran ku keluarga pengantin pria.,Acara ngunduh mantu di gelar di rumah bride,Keluarga kedua belah pihak hadir pikeun ngiringan pengantin pria,Upacara diselingi ku begalan nu diiringi musik tradisional Sunda,Pengantin pria ngasih seserahan ka pihak bride
Food,Dedi ngadamel cireng jeung ngajak kulawargana pikeun nyoba.,Dedi meuli cireng di warung deket imah.,Dedi ngarasa lapar,Dedi mikirkeun jajanan tradisional,Dedi ngeunakeun teknis kanggo ngadamel cireng,Dedi mikir cireng kudu enak
Wedding,"Euceupan hujan gedé turun, ngabatalkeun rencana panikah di luar ruangan.",Rini ngalakukeun prosesi panikahan tanpa hambatan.,"Dina harining panikahna, Rini gembira pisan",Aya baju adat Sunda nu indah nu bakal dipaké,Rini ogé teu sabar pikeun ngarasakeun janji suci jeung tunanganana,"Tapi, Rini teu ngawaskeun cuaca"
Death,Aleu ngajabat tugas ngabantu néangan bahan pikeun sesajen.,Aleu nginum kopi jeung ngobrol jeung keluarga.,Urang keluarga ngumpul di imah kakek,Kakek geus teu hirup,Urang kabagi tugas pikeun nguruskeun jenazah,Aleu teu yakin kudu ngadamel naon
Socio-religious aspect of life,Doa Rian dikabulkan,Rian teu ngalakukeun doa,Rian meunang resep ngeunah,Rian resep ngawajibkeun doa,Rian teu yakin doa bakal dikabulkan,Rian ngajak doa ka aya
Family Relationships,Imas ngajelaskeun ka Ibu yén anjeunna teu siap kawin sarta hayang fokus kana karir.,Imas ngamangsa kawin tanpa ngomong kana kulawarga.,Imas nyaéta anak tunggal,Imas keur siap meunang kawin,Ibu Imas hoyong ngajak kulawarga gedé pikeun ngawaskeun,Imas teu geus siap ngalaman kawin
Fisheries and Trade,Opa beuki ngajabatkeun ka cucuna mun aya nu teu ngerti ngeunaan ngasuh ikan lele.,Opa langsung ngajual sakabéh ikan lele.,Opa Asep boga kolam ikan lele,Opa ngajaga kolamna ti tiasa teu di dieu,Opa ogé ngajarkeun cucuna cara ngasuh ikan lele anu bener,Opa ngarasa bangga bisa ngasuh ikan lele
Daily Activities,Kiki ngajoga bareng sareng kawan-kawan,Kiki jadi juara lomba lari,"Dina waktu sore, Kiki suka ngajoging di taman kota",Kiki ngarasa senang bisa ngalakukeun olahraga sambil ngelilingi taman,Kiki teu ngarasa pegal walaupun ngajoging jauh,Kiki ngajoga tilu kali seminggu
Traditional Games,Nita geus ngalntiasa maén gobak sodor ti waktu alit.,Nita suka maén gobak sodor ku sabab seru,"Dina waktu senggang, Nita suka maén gobak sodor",Nita suka maén dina lapangan luas,Nita ngagambar garis-garis di tanah,Nita ngajak keur maén bareng
Food,Sapakana Dina ngajamin kopi susu leuwih enak ti batan kopi hitam.,Dina teu suka nginum kopi.,"Dina, saurang gadis muda, ngarasa teu betah nginum kopi hitam",Dina ngarasa kopi hitam teu enak,Dina ngaresep nginum kopi susu,Dina ngajak sapakanana pikeun nginum kopi susu
Traditional Games,Kakek ngarasa gembira.,Kakek teu ngerti Gobak Sodor.,Asep ngajak basa-basa jeung kakek,Asep nganyahoan yén kakek geus teu ngalakukeun olahraga tradisional,Asep nganyahoan yén kakek teu pernah maén Gobak Sodor,Asep ngajak kakek pikeun maén Gobak Sodor bareng-bareng
Food,Deden tambaheun daun salam pikeun ngurangan rasa gurih,Deden ngabuang nasi liwetna,Deden suka ngumpul jeung saheula,Deden keur ngajak saheula pikeun ngamakeun nasi liwet,Deden resep kana rasa gurih,Deden ngagunakeun santan deui pikeun ngobrolkeun nasi liwet
Religious Holiday,Ibu Atik ngarasa bangga bisa ngajak anakna ngalaksanakeun tradisi.,Ibu Atik ngapungkeun kupu-kupu kertas di langit-langit.,Ibu Atik geus ngatur tur ng ベースan ruma pikeun lebaran,"Anak-anakna, Ani jeung Budi, ogé geus ngabantu ngeberesihan",Ibu Atik ngajak anak-anakna nyieun kue kering bagaikan tradisi di leutik,Anjeunna aya harapan supaya lebaran ieu nyaéta lebaran nu bahagia
Fisheries and Trade,"Ari diligently learns from his grandfather, understanding the importance of balancing the needs of the fish, the rice, and the environment.","Ari, impatient to see results, overfeeds the fish, disrupting the delicate balance of the ecosystem.",The village of Cipanas is known for its unique tradition of fish farming in rice paddies,"Farmers raise fish alongside their rice crops, creating a sustainable system","This practice, passed down through generations, ensures a steady food supply and promotes biodiversity","Young farmer, Ari, is eager to learn the secrets of this ancient technique from his grandfather"
Pregnancy and Kids,Ibu ngeureuyeuhan Udin yén komunikasi tatap muka leuwih penting.,Udin ngambek jeung Ibu.,Udin sabanjurna ngamok keur ngagunakeun telepon genggam,Ibu nyuruh Udin pikeun ngamemang telepon genggamna sager,Udin teu suka,Udin nganggap Ibu teu ngarti teknologi
Pregnancy and Kids,Asep ngarasa kecewa,Asep ngajak Sasa ketemu deui di tempat lain,Asep tuluy ngajakRendezvous Sasa di Café,Sasa teu datang-datang,Asep ngirimkeun pesan ka Sasa,Sasa ngaku teu bisa datang ku sabab teu enggal
Art,Riko ngasah kemampuan ngawastaan pantun ku terus berlatih,Riko milih pikeun teu ngawastaan pantun,Riko teu yakin bisa ngawastaan pantun,Riko ngarasa teu bener-bener ngerti makna pantun,Riko nonton video tutorial ngeunaan pantun,Riko teu pati yakin bisa ngawastaan pantun
Agriculture,Raka hayang ngagunakeun bahan-bahan alami.,Raka hayang ngawangun rumah nu gedé jeung moderen.,Raka hayang ngawangun rumah di kampung,Raka hayang ngawangun rumah nu teu ngagunakeun beton,Raka hayang ngawangun rumah tradisional Sunda,Raka hayang ngagunakeun bahan-bahan alami
Fisheries and Trade,Anton ngarasa gembira bisa ngajaga tradisi budaya nu aya di komunitasna.,Anton ngarasa senang gegara ngumpulkeun jalma panglussah.,Anton ngajual hasil panénna di pasar,Anton ngagunakeun timbangan tradisional,Anton ngasupkeun hasil panénna ka timbangan,Anton ngasihkeun harga anu adil ka pembeli
Art,Nining teu ngawarengkeun teu dihargai ku panganten.,Nining ngarengseup ngaluar tina acara pernikahan.,"Dina acara pernikahan, Nining nyanyi lagu tradisional Sunda",Nining teu yakin kana kemampuanna,Panganten nu dinikahkeun teu ngingetkeun lagu nu dinyanyi ku Nining,Panganten nu dinikahkeun teu ngasih respon positif kana Nining
Daily Activities,Euis nyaah beuki rapih jeung teratur,Euis teu suka meuleum baju,Aya seueur baju di kamar Euis,Baju-baju kasebut dipisah-pisah miturut warnana,"Euis teu sok meuleum baju, tapi anjeunna geus ngawaskeun baju-baju kasebut supaya teu kusut",Euis suka ngajak titipan baju kana sedulur-sedulur
Pregnancy and Kids,Anak diharapan bisa ngonsumsi sakabéh jenis makanan.,Anak teu dibéréna makanan nu panas.,"Dina adat Sunda, anak-anak teu dibéréna makanan nu panas terus-terus","Upacara ""Ngasihin"" dilakukeun sanggeus anak umur 6 bulan",Upacara ieu dianggap jadi tonggak penting pikeun anak,"Upacara ""Ngasihin"" dilakukeun sangkan anak bisa ngonsumsi sakabéh jenis makanan"
Fisheries and Trade,Uti dianggep pahlawan di kampungna.,Uti teu dipedulikeun ku warga kampung.,Uti ngumpulkeun hasil panén laut sareng sawarga kampung,Uti ngabagi hasil panén lautna ka warga nu butuh,Uti teu pernah nginum hasil panén lautna sorangan,Uti nganggap yén ngabagi hasil panén laut nyaeta hal anu penting
Pregnancy and Kids,Anak-anakna ngarasa bangga ngieun kue bikang bareng Ibu Sari,Anak-anakna teu hoyong nyieun kue bikang maneh.,Ibu Sari ngajak anak-anakna nyieun kue bikang,Anak-anakna heunteu sabaraha ngarasa siga,Ibu Sari ngajarkan resep bikang anu diturunkeun ti kakek-kakekna,"Akhirna, kue bikang jadi leuwih enak ti ayeuna"
Death,Yudi ngabagi harta warisan sesuai jeung kainginan kakek.,Yudi ngadamel masalah jeung kulawargana.,Yudi nemu surat wasiat ti kakeknya,Surat wasiatna ngeusian harta warisan ka Yudi,Yudi ngagelar pertemuan jeung kulawargana pikeun ngebahas surat wasiatna,Yudi ngalaksanakeun hak-hakna minangka ahli waris
Wedding,Ibu Rian ngarasa bahagia sanggeus kawinan anakna sukses,Ibu Rian ngarasa capek ngatur kawinan anakna,Ibu Rian ngalaman ngatur kawinan anakna,Ibu Rian ngundang sakabéh kulawarga,Ibu Rian ngabagi tugas ka sakabéh saudarana,Ibu Rian ngareksa supaya kawinan anakna lancar
Traditional Games,Dina jeung sahabatna jadi sahabat sejat,Dina teu diajar maen lompat tali,Dina suka maen lompat tali di lapangan,Dina maen bareng sareng sahabatna,Dina ngarasa senang maen lompat tali sareng sahabatna,Dina ngajak sahabatna maen lompat tali deui
Fisheries and Trade,Ibu Ani hayang ngajaga tradisi nu geus diwariskan ti turuna.,Ibu Ani hayang ngumpulkeun kekayaan.,Ibu Ani ngajual iwak di pasar,Iwakna di tangkap ku Bapak Ani di laut,Bapak Ani ngagunakeun jala tradisional anu diwariskan ti turuna,Ibu Ani teu henteu resep ka pembeli
Daily Activities,Ibu Udin seneng ku hasil usaha na,Ibu Udin ngadegkeun toko boh di kota gede,Ibu Udin aranjeun ngawangun hiji toko di luhur imah,Toko éta dijagain ku Ibu Udin sanggeus subuh,Ibu Udin ngajual jajanan pasar tradisional,Toko Ibu Udin lengkep pisan ku pembeli
Agriculture,Neneng ngolah endih jadi pupuk kompos.,Neneng buang endih ka tong sampah.,Neneng geus ngarengsekeun endih,Neneng ngarawat endih ku teratur,Neneng ngasupkeun endih ka sawah,Neneng teu ngolah endih
Daily Activities,Kiki sarin teu ngagunakeun sepatu,Kiki geus siap pikeun ka sekolah,Kiki geus siap-siap pikeun ka sekolah,Kiki geus ngagem baju seragam,Kiki teu ngagunakeun sepatu,Kiki sarin teu ngapunten kana Ibu
Religious Holiday,Sigit datang pikeun ngagabung merayakan Kuningan,Rani ngagambar kue-kue pikeun disimpen,Di imah Rani aya rupa-rupa jajanan pasar,Rani jeung kulawargana ngumpul dina meja makan,Rani ngagambar kue-kue nu aya di meja,Rani ngarasa senang alatan Sigit datang ka imahna
Wedding,Bapakna Raka ngasih restu alatan ngeliat ketulusan Raka.,Bapakna Raka teu ngasih restu alatan teu percaya Raka bisa ngaj tästä.,"Raka, minangka pasangan nu bakal nikah, teu bisa meunangkeun restu ti bapakna",Bapakna teu setuju Raka nikah alatan Raka teu boga pekerjaan tetap,Raka nembakkeun duka citakeun keur ngajar di kampung halaman,Raka teu ngarahasa ngabudahan
Wedding,Sedulur ti luar kota ngarasa gembira bisa ngasih kado anu bermanfaat,Sedulur ti luar kota teu ngasih kado,"Dina acara kawinan, aya sedulur ti luar kota datang",Sedulur ti luar kota ngawajibkeun ngasih kado nu mahal,Sedulur ti luar kota ngarasa senang bisa nghadiri acara kawinan,Sedulur ti luar kota berharap kawinanna langgeng
Art,Udin perlu ngawaspadakeun budayana,Udin kepingin jadi musisi rock,Udin nganggap musik angklung téh teu asyik,Udin teu ngerti makna dibalik musik angklung,Udin teu ngarasa musik angklung boga nilai budaya sing penting,Udin teu hayang maca buku ngeunaan musik angklung
Socio-religious aspect of life,Ngunjungi makam leluhur,Nonton televisi,Ibu Umi geus siapkeun sesaji pikeun upacara selametan,"Ibu Umi nyieun nasi tutug oncom, ayam goreng, jeung sambal teu lupa",Ibu Umi ngajak kulawargana pikeun ngalaksanakeun upacara selametan di bale cai,Upacara selametan dilakukkeun pikeun
Art,Asep ngawangun kelas musik tradisional Sunda pikeun anak muda,Asep ngantep musik tradisional Sunda pikeun diri sorangan,Asep mikaresep musik tradisional Sunda dina grup musikna,Asep hayang ngajak anak muda pikeun ngaragaang budaya Sunda,Asep ngarasakeun musik tradisional Sunda teu henteu dilamun ku anak muda ayeuna,Asep percaya musik tradisional Sunda kudu kapanggih ku generasi mud
Fisheries and Trade,Nenek Lia ngajak Lia mun ngadoakan jajanan pasar nu bakal dijual.,Lia ngadoakan jajanan pasar nu bakal dijual supaya laris manis.,Lia teu resep ikan,Tapi Lia resep jajanan pasar,Lia ngajak nenekna keur masakeun jajanan pasar pikeun dijual,Lia ngajak nenekna pikeun ngadoakan jajanan pasar nu bakal dijual
Death,Kiara ngadoakan calon mantu supaya disayangi.,Kiara jual umpakna kana tetangga.,Kiara ngabalukarkeun umpak,Kiara ngadamel umpak ku cara ngagulung daun pisang,Kiara ngagantungkeun umpak dipager,Kiara ngawé umpak pikeun calon mantu
Religious Holiday,Ibu ngajar Leli resep masakan favoritna.,Leli langsung ngajak kulawargana pikeun nonton film di bioskop.,Leli sarta kulawargana geus siap pikeun ngawasa bulan puasa,Leli teu sabar pikeun nyoba masakan favoritna,Leli ngajak ibu pikeun ngampar pikeun buka puasa bareng-bareng,Leli ngarasa senang sanggeus ngawasa puasa kahiji
Pregnancy and Kids,Dina ngarasa soréh ngalakukeun tugas-tugasana sorangan.,Dina ngamparkeun baju Dina ngagirangkeun baju Dina.,Dina mah anak panglotina,Dina resep ngagurapkeun baju-bajunya sorangan,Dina teu geus teu ngarasa ngerih lamun geus teu ngagurapkeun baju-bajunya,Ibun Dina ngeusian baju Dina keur ditanggalkeun
Family Relationships,Sedulur-sedulurna datang ka acara Ngantena,Udin jeung sedulur-sedulurna ngagelar acara Ngantena di sawah,Udin ngawadahan ka karaukan,"Udin ngagelar acara ""Ngantena""",Ngantena nyaéta acara ngajak leutik-leutik nu teu diajar,Udin ngajak sedulur-sedulurna
Wedding,Tita ngalaksanakan pernikahan dina suasana harmoni,Tita teu jadi nikah,Ayahna Tita geus siapkeun seserahan pikeun calon mantu,Ayahna Tita ngarasa bangga,Tita gembira sakola dina pernikahanna,Tita ngarasa gugup waktu ngenalkeun calon mantuna ka para tamu
Daily Activities,Lela gembira lantaran kue keringna disukai ku tetangganya.,Lela teu teu jadi ngabagi kue keringna ka tetangganya.,Lela nyieun kue kering pikeun dibagikeun ka tetangganya,"Lela nyieun kue kering ku cara tradisional, tina bahan-bahan anu alami",Kue kering anu dijieun ku Lela téh bener-bener lezat,Lela berharap kue keringna atos diatik tetangganya
Fisheries and Trade,Ani ngitung ilahar harga jual ikan.,Ani ngikutkeun saran Ibu.,Ani ngajual ikan di pasar,Ibu Ani nyuruh Ani ngajualna kalayan harga leuwih murah,Ani teu yakin,Ani teu yakin mun harga leuwih murah bakal nguntungkeun
Wedding,Jaka jeung Nina ngarasa syukur sanggeus acara kawinan.,Jaka jeung Nina teu ngaresepkeun para tamu.,Jaka jeung Nina gembira lantaran bisa ngawihan,Jaka jeung Nina ngundang sagala kulawarga jeung hawarud,Jaka jeung Nina ngadamel hidangan tradisional Sunda di acara kawinan,Jaka jeung Nina ngaresepkeun para tamu
Socio-religious aspect of life,Selametan Maman diladeni ku para tamu.,Maman teu ngundang tetanggana.,"Dina dinten nu penting, kulawargana Maman ngadadakkeun selametan",Maman ngundang sadaya tetangga,Maman ngagunakeun kue tradisional Sunda,Maman ngabagi-bagikeun kue ka para tamu
Family Relationships,Diah teu bisa ngadaptasi diri di lingkungan baruna,Diah ngarasa nyaman di kampungna,Diah teu bisa ngarasa aman di kampungna,Diah teu kenal kebudayaan kampungna,Diah teu suka basa-basaan,Diah mikir warga kampungna teu ramah
Fisheries and Trade,Ibu Ani ngarasa lega sanggeus toko ikanna mulai rame dikunjungi,Ibu Ani nginum kopi sambil ngeliatan toko ikanna teu rame,Toko ikan di pasar tradisional teu loba pangunjung,Ibu Ani ngarasakeun harga ikanna,Ibu Ani ngajabarkeun promo ka pangunjung,Ibu Ani ngadamel iklan di media sosial
Pregnancy and Kids,Wulan ngadamel kue nu enakeun,Wulan teu bisa ngadamel kue,Wulan hayang ngadamel kue,Wulan ngumpulkeun bahan-bahan,Wulan ngikut resep tina buku masak,Wulan ngagunakeun alat-alat masak
Pregnancy and Kids,Nenek Atik ngarasa bangga kana cucunya,Nenek Atik ngajak cucunya ka pasar,Nenek Atik ngajak cucuna keur ngajakkeun doa,Nenek Atik ngajarkan cucuna carana ngawaskeun diri,Nenek Atik ngajarkan cucuna carana ngurungkeun diri,Nenek Atik ngajarkan cucuna carana berdoa ka ALLAH SWT
Death,Anak bungsu Pak Budi ngajak bicarakeun kana anak sulungna.,Anak bungsu Pak Budi ngirim surat ka anak sulungna.,Pak Budi geus leungit,Pak Budi ngaleupaskeun warisan pikeun anggota kulawargana,Anak sulung Pak Budi ngarebut warisan,Anak bungsu Pak Budi teu ngalawan
Wedding,Asep ngaresepkeun tamu ti luar kota lantaran teu cukup dana.,Asep teu resep tamu ti luar kota lantaran teu kenal.,"Dina hari pernikahan, Asep ngajak kawin di kampung halaman",Asep ngaresepkeun nu jadi mithali keur uyut ku gengsi,Asep ngundang sedengkeun tamu,Asep teu ngaresepkeun tamu ti luar kota
Family Relationships,Rendra ngarasa bahagia bisa ngajak budakna ngagelar pertunjukan angklung.,Rendra ngarasa males ngajarkeun budakna ngamumuseun angklung.,Rendra hayang ngajarkeun budakna ngagunakeun alat musik tradisional angklung,Rendra ngajak budakna keur latihan bareng di rumah,Rendra ngajak budakna keur ngajak tetangga keur ngajak latihan bareng,Rendra ngaresepkeun waktu latihan angklung
Family Relationships,Ari nginum ramuan tradisional nu dijieun ku nenekna,Ari langsung ka rumah sakit,Ari ngarasa teu enk pisan,Ari ngalieung teu enak,Ari ngerasana panas,Ari langsung mikir kana nenekna
Religious Holiday,Budi jeung Ibu Budi ngantarkan kalan ka tetangga sambil ngalaksanakeun silaturahmi.,Budi jeung Ibu Budi ngasupkeun kalan ka dalan.,Ibu Budi tigaraksa ngumpu kalan kudu dibagi kana tetangga,Ibu Budi ngabagi kalan kana kantong-kantong kecil,Ibu Budi ngawasa kana tetangga nu teu leuwih beuki,Ibu Budi ngajak Budi pikeun ngantarkan kalan ka tetangga
Family Relationships,Lili jadi mahir ngadamel jajanan pasar nu leuwih gampang,Lili teu jadi mahir ngadamel jajanan pasar,Ibu Lili ngajarkeun Lili cara ngadamel jajanan pasar,Lili teu bisa ngelakukeun sakumaha Ibu Lili ngadamelna,Ibu Lili teu ngasih up pikeun ngajar Lili,Ibu Lili ngaresepkeun resep jajanan pasar nu leuwih gampang pikeun Lili
Religious Holiday,Dina ngarasa bahagia bisa merayakan Lebaran bersama keluarga dan tetangga.,Dina teu bisa ngabagi kue kering kana tetangga lantaran teu aya.,"Dina poé Lebaran, Dina geus siap kana baju anyar",Dina geus ngantos ka masjid pikeun solat Idul Fitri,Dina keur ngabagi kue kering ka tetangga,Dina ngarasa senang bisa ngéléhkeun puasa
